long,lat,generated_temp
147.63811694504335,-38.492809924521495,18.6787542340979
147.7279484734553,-38.492809924521495,19.073233283035314
147.81778000186725,-38.492809924521495,19.139040401554002
147.9076115302792,-38.492809924521495,18.85544438173869
147.99744305869118,-38.492809924521495,19.237030111924458
145.75165484839235,-38.402978396109546,17.899207862700163
145.8414863768043,-38.402978396109546,17.795447004387725
145.93131790521628,-38.402978396109546,18.2110605333675
146.0211494336282,-38.402978396109546,17.965000265745743
146.11098096204017,-38.402978396109546,17.717467259419127
146.2008124904521,-38.402978396109546,17.71432577695205
146.29064401886407,-38.402978396109546,17.29905154393819
146.38047554727603,-38.402978396109546,16.766470551938465
146.47030707568797,-38.402978396109546,16.107454276145575
146.56013860409993,-38.402978396109546,15.680101040653911
146.64997013251187,-38.402978396109546,16.212120418248208
146.73980166092383,-38.402978396109546,17.626532447288685
146.8296331893358,-38.402978396109546,18.09193304507912
146.91946471774773,-38.402978396109546,17.93550670585648
147.0092962461597,-38.402978396109546,18.599415900627587
147.09912777457163,-38.402978396109546,18.853874830316197
147.1889593029836,-38.402978396109546,18.453229524485366
147.27879083139555,-38.402978396109546,19.108573607305903
147.3686223598075,-38.402978396109546,18.932092405744022
147.45845388821945,-38.402978396109546,18.587362440723627
147.5482854166314,-38.402978396109546,19.12070219359722
147.63811694504335,-38.402978396109546,19.014990232857606
147.7279484734553,-38.402978396109546,19.218891205926337
147.81778000186725,-38.402978396109546,18.861851898503794
147.9076115302792,-38.402978396109546,18.84197827190747
147.99744305869118,-38.402978396109546,19.00651164207804
145.75165484839235,-38.31314686769759,17.921840063727114
145.8414863768043,-38.31314686769759,17.8786379889038
145.93131790521628,-38.31314686769759,17.202517759899678
146.0211494336282,-38.31314686769759,17.090590224330604
146.11098096204017,-38.31314686769759,17.510729836494598
146.2008124904521,-38.31314686769759,17.38144142270178
146.29064401886407,-38.31314686769759,17.878959770111347
146.38047554727603,-38.31314686769759,18.195611298324913
146.47030707568797,-38.31314686769759,16.93629400309558
146.56013860409993,-38.31314686769759,17.423005870595208
146.64997013251187,-38.31314686769759,17.0519406923015
146.73980166092383,-38.31314686769759,17.230404096828376
146.8296331893358,-38.31314686769759,17.55734516022865
146.91946471774773,-38.31314686769759,17.808347688866434
147.0092962461597,-38.31314686769759,18.81141163703627
147.09912777457163,-38.31314686769759,18.949520527989208
147.1889593029836,-38.31314686769759,18.83587603726114
147.27879083139555,-38.31314686769759,19.036319749343846
147.3686223598075,-38.31314686769759,18.877665530805928
147.45845388821945,-38.31314686769759,18.673697093628803
147.5482854166314,-38.31314686769759,19.310714211213902
147.63811694504335,-38.31314686769759,19.30323577167258
147.7279484734553,-38.31314686769759,19.153080320335647
147.81778000186725,-38.31314686769759,19.049275931330335
147.9076115302792,-38.31314686769759,18.942414029628384
147.99744305869118,-38.31314686769759,18.89465379953943
145.75165484839235,-38.22331533928564,18.883047961912485
145.8414863768043,-38.22331533928564,18.18557761592301
145.93131790521628,-38.22331533928564,17.932982868157556
146.0211494336282,-38.22331533928564,18.231500025079647
146.11098096204017,-38.22331533928564,18.27146779874321
146.2008124904521,-38.22331533928564,18.239106209411926
146.29064401886407,-38.22331533928564,18.497251949675526
146.38047554727603,-38.22331533928564,18.54005024084724
146.47030707568797,-38.22331533928564,18.76892901910606
146.56013860409993,-38.22331533928564,18.93218347151287
146.64997013251187,-38.22331533928564,18.676758427834876
146.73980166092383,-38.22331533928564,18.38076916008512
146.8296331893358,-38.22331533928564,18.283231739674275
146.91946471774773,-38.22331533928564,18.19691195453843
147.0092962461597,-38.22331533928564,18.31823484534187
147.09912777457163,-38.22331533928564,18.736910381064963
147.1889593029836,-38.22331533928564,18.679931085618907
147.27879083139555,-38.22331533928564,18.86066122291279
147.3686223598075,-38.22331533928564,19.00170563357198
147.45845388821945,-38.22331533928564,19.087424277603404
147.5482854166314,-38.22331533928564,18.929484661256865
147.63811694504335,-38.22331533928564,18.945891314410062
147.7279484734553,-38.22331533928564,18.957303838202233
147.81778000186725,-38.22331533928564,19.035842022143683
147.9076115302792,-38.22331533928564,18.905710145562256
147.99744305869118,-38.22331533928564,19.164402859475903
145.75165484839235,-38.133483810873685,18.680694769836425
145.8414863768043,-38.133483810873685,18.237356406908837
145.93131790521628,-38.133483810873685,18.049029848991264
146.0211494336282,-38.133483810873685,18.06210940670643
146.11098096204017,-38.133483810873685,18.295610077333315
146.2008124904521,-38.133483810873685,18.215695789822995
146.29064401886407,-38.133483810873685,18.081483578829708
146.38047554727603,-38.133483810873685,17.798445119113357
146.47030707568797,-38.133483810873685,17.99288763336075
146.56013860409993,-38.133483810873685,18.094986727508775
146.64997013251187,-38.133483810873685,18.759290309402754
146.73980166092383,-38.133483810873685,18.939424282550586
146.8296331893358,-38.133483810873685,18.90723230407381
146.91946471774773,-38.133483810873685,18.715590387109415
147.0092962461597,-38.133483810873685,18.98097435941226
147.09912777457163,-38.133483810873685,18.905362538713607
147.1889593029836,-38.133483810873685,19.241310450165884
147.27879083139555,-38.133483810873685,19.177773726047217
147.3686223598075,-38.133483810873685,18.96250954735161
147.45845388821945,-38.133483810873685,18.822565833393
147.5482854166314,-38.133483810873685,19.106987198978715
147.63811694504335,-38.133483810873685,18.757809109648296
147.7279484734553,-38.133483810873685,19.27940395257988
147.81778000186725,-38.133483810873685,18.9870326921418
147.9076115302792,-38.133483810873685,19.017821677210357
147.99744305869118,-38.133483810873685,19.180728035811192
145.75165484839235,-38.043652282461736,18.625814595122968
145.8414863768043,-38.043652282461736,18.37436571989603
145.93131790521628,-38.043652282461736,17.842108365637685
146.0211494336282,-38.043652282461736,17.825790645729327
146.11098096204017,-38.043652282461736,17.796673790275335
146.2008124904521,-38.043652282461736,17.63403711482406
146.29064401886407,-38.043652282461736,17.41211016391297
146.38047554727603,-38.043652282461736,17.361536753174924
146.47030707568797,-38.043652282461736,16.98923777329313
146.56013860409993,-38.043652282461736,17.456524772773133
146.64997013251187,-38.043652282461736,18.309129220417738
146.73980166092383,-38.043652282461736,18.77817115501282
146.8296331893358,-38.043652282461736,18.644498929987936
146.91946471774773,-38.043652282461736,18.79790932389511
147.0092962461597,-38.043652282461736,18.88526410300282
147.09912777457163,-38.043652282461736,19.100387859100294
147.1889593029836,-38.043652282461736,18.982039096295896
147.27879083139555,-38.043652282461736,19.174811015077022
147.3686223598075,-38.043652282461736,19.45581580628819
